id,tratamiento,edad,escolaridad,tamano_hogar,zona_rural,linea_base_consumo,comidas_dia,dias_sin_comida,variedad_dieta,gasto_alimentos,come_proteina,reservas_grano,consumo_total,consumo_no_alimentario,gasto_salud,gasto_educacion,gasto_vestido,valor_activos,tiene_refrigerador,tiene_bicicleta,num_animales,valor_herramientas,tiene_celular,calidad_vivienda,tiene_tierra,valor_ahorro,indice_estres,dias_ansiedad,satisfaccion_vida,calidad_sueno,apoyo_social,autoeficacia,optimismo_futuro,dias_animo_bajo,concentracion,energia_diaria,relaciones_familiares,sentido_control,ingreso_mensual,ingreso_laboral,ingreso_negocio,ventas_mes,horas_trabajadas,num_empleos,estabilidad_empleo,anios_escolaridad_hijos,asistencia_escolar,gasto_utiles,tareas_supervisadas,dias_falta_escuela,repitio_anio,calificacion_promedio,libros_hogar,horas_estudio,inscrito_secundaria
1037,1,55,11,4,1,4392,NA,3,66.23,1383,1,43.47,2998,1462,2034,4867,1806,2113,0,1,4,3099,1,56.59,1,1678,61.8,5,50.19,58.55,52.23,62.02,51.96,0,39.57,50.11,NA,52.61,1117,943,917,1317,NA,NA,68.32,92.69,0,1621,51.52,NA,1,45.25,8,67.89,0
1038,0,42,14,6,0,3750,58.61,0,45.25,1774,0,41.34,1153,NA,1785,4142,893,NA,0,1,3,3496,1,53.69,1,1950,42.79,3,67.93,44.62,49.65,59.7,43.17,6,42.22,56.71,52.93,43.47,804,1215,1454,824,50.1,2,35.48,NA,1,1729,77.21,4,0,56.03,2,61.29,1
1039,0,30,13,7,1,2220,48.07,3,NA,3118,0,45.51,760,639,1645,1691,NA,2169,NA,0,NA,1129,0,29.52,0,1535,NA,5,68.08,57.61,51.2,44.82,65.95,3,43.7,54.85,57.55,45.86,1811,1380,1013,1707,61.09,5,54.37,56.3,0,NA,46.56,2,1,50.28,3,NA,1
1040,0,45,9,5,1,1663,30.76,3,50.91,2368,0,53.21,443,511,904,822,417,1113,1,1,3,2374,0,38.76,1,731,61.08,2,57.66,37.1,42.55,65.75,47.43,2,NA,59.3,56.09,NA,1724,3408,2396,1835,43.22,2,49.52,44.71,0,4877,55.62,0,0,70.93,5,NA,1
1041,0,29,11,5,1,2334,67.43,1,52.15,669,1,61.43,975,2105,1585,1833,2598,905,0,0,2,966,1,52.64,1,NA,38.49,4,78.89,59.68,52.12,36.56,54.45,3,60.16,52.73,40.01,66.19,3613,NA,2360,4174,35.43,7,61.8,59.05,0,3018,80.75,NA,0,60.49,2,63.93,0
1042,0,37,4,4,0,1166,40.6,6,32.52,2996,1,57.39,704,1212,1298,2365,1159,1692,1,1,3,2354,1,46.87,0,1924,52.57,6,49.06,23.58,41.74,50.42,73.94,2,40.56,36.55,35.67,39.51,2489,1526,2645,2221,50.38,2,37.45,57.93,1,1326,54.59,NA,0,73.55,4,45.23,0
1043,0,49,4,3,0,2348,56.21,3,NA,1604,1,40.99,1043,1087,1280,2123,1563,NA,0,0,4,1074,0,52.42,0,NA,38.9,4,57.85,55.51,NA,54.82,54.99,2,51.49,63.67,59.68,40.28,1447,1303,2551,1617,59.45,5,65.23,69.52,1,1526,78.71,1,NA,NA,6,89.08,1
1044,0,49,7,7,0,3144,33.23,6,43.44,564,1,46.38,1539,881,1840,1129,1528,1042,0,1,NA,1898,0,49.33,0,2002,41.08,1,64.45,54.26,53.99,37.84,35.54,4,36.77,44.95,NA,54.29,1043,1240,1260,2694,57.01,2,56.64,59.41,1,1265,48.09,3,0,45.27,2,45.35,NA
1045,0,44,5,1,0,2501,65.82,3,41.86,1462,1,64.88,NA,1413,2118,1463,2926,NA,0,0,2,1251,0,56.59,NA,NA,42.86,3,66.08,42.57,39.88,NA,47.16,3,53.85,70.87,52.84,56.1,1798,901,2994,2504,47.06,NA,46.7,NA,1,940,56.39,1,0,45.72,6,36.18,0
1046,0,34,8,3,0,4534,66.72,0,63.62,8724,1,45.12,1598,1113,2215,610,1723,NA,0,0,4,NA,0,45.62,1,1885,40.61,NA,38.4,51.61,NA,60.51,NA,5,50.09,55.05,32.29,44.64,4280,5009,4332,2890,66.71,4,52.35,44.36,1,1115,54.74,2,0,37.31,2,62.07,0
1047,1,30,4,6,0,1970,49.59,NA,35.78,477,1,51.97,NA,1085,1613,757,1464,NA,1,1,5,1763,NA,59.64,1,1889,72.72,3,41.84,43.84,34.22,54.78,29.75,1,53.72,44.46,38.53,NA,2164,1865,2403,2025,50.44,0,35.84,61.62,0,1776,52.56,2,1,56.2,3,40.76,0
1048,0,29,6,5,0,2055,73.68,3,66.49,2137,0,50.53,1678,990,NA,4711,1754,1386,1,1,5,4795,0,NA,0,2792,41.22,3,58.92,59.71,44.58,68.82,54.33,3,NA,55.05,51.34,48.95,1463,NA,NA,1352,48.84,4,54.52,36.22,1,NA,54.72,4,0,60.39,3,48.98,1
1049,0,31,9,6,1,781,47.77,5,37.22,587,0,47.35,763,1020,1516,1477,1555,511,0,1,2,765,1,54.32,0,711,53.68,2,36.52,49.99,32.42,44.32,NA,3,44.1,51.47,29.59,49.73,755,506,642,848,NA,0,38.36,26.19,1,643,NA,4,1,39.68,NA,31.97,1
1050,0,47,14,2,1,1384,NA,5,40.89,1338,0,37.18,NA,852,1056,1661,462,1126,1,1,2,1607,1,58.03,NA,1368,40.74,4,49.1,47.21,47.89,37.61,NA,3,40.35,49.19,41.33,NA,2702,1339,NA,3033,49.33,6,74.76,32.67,NA,470,37.67,NA,1,56.88,3,41.81,0
1051,1,41,1,6,1,3102,54.37,NA,47.87,1161,0,31.21,2353,1903,2989,1588,2932,510,0,1,0,1014,0,51.5,0,1103,41.66,1,48.99,42.03,49.68,43.01,74.18,1,56.17,48.06,58.14,NA,1090,1319,991,943,67.08,3,53.55,51.38,0,680,42.9,2,NA,34.19,2,23.95,0
1052,0,54,15,4,0,724,56.37,2,44.74,1690,0,49.95,487,1638,1321,773,1145,3420,0,NA,1,792,0,45.13,0,586,55.05,NA,NA,46.34,59.85,73.84,44.43,6,66.77,52.36,32.28,NA,1142,607,1239,699,41.95,1,47,50.02,0,NA,29.22,3,1,40.59,4,30.65,1
1053,0,48,6,7,1,3625,NA,0,43.33,1385,0,48.64,1659,2075,1243,580,1602,1609,NA,0,3,1830,0,55.09,NA,NA,39.84,3,43.05,44.97,35.33,49,44.11,NA,52.93,61.51,NA,53.75,679,706,1412,1209,54.93,3,37.85,60.29,0,1351,64.33,3,0,NA,3,55.41,NA
1054,0,26,7,1,1,1941,33.97,5,46.63,1245,1,50.2,1454,1378,871,1280,1715,1704,0,NA,NA,2147,1,56.62,1,1369,41.31,2,59.89,52.34,66.35,53.38,75.85,3,55.07,53.31,65.89,57.67,2511,2497,NA,1232,44.5,1,60.27,52.95,0,959,44.76,6,1,27.98,1,40.07,NA
1055,0,46,8,2,1,1307,29.43,5,51.18,2238,0,51.6,1800,996,1493,1365,749,924,0,NA,4,1079,1,50.64,NA,539,35.97,0,38.97,NA,34.1,NA,44.22,1,45.67,NA,58.54,37.2,457,445,NA,NA,45.28,3,46.82,29.92,1,NA,52.34,4,NA,51.72,2,54.19,1
1056,1,19,7,6,1,1853,45.93,NA,47.05,NA,0,63.38,1440,1388,1197,910,2025,1361,NA,0,3,641,0,NA,1,1037,61.29,0,39.39,46.61,43.71,48.78,41.45,NA,49.01,64.98,46.35,41.45,3627,1122,2243,3459,48.39,1,64.45,NA,0,585,38.22,2,1,39.73,1,43.4,0
1057,0,45,11,1,1,2974,48.17,2,42.91,1126,0,50.14,1111,730,1172,929,1557,1381,NA,1,0,1221,1,40.18,0,1437,33.38,5,65.67,65.08,63.17,46.35,NA,0,41.36,49.12,55.33,40.3,2783,2398,2327,1745,58.14,5,56.13,52.56,1,2130,58.72,5,0,36.73,3,49.33,0
1058,0,35,8,4,1,1953,55.69,1,NA,4171,1,58.93,1598,2953,1584,932,2498,1154,0,1,3,890,1,47.58,1,831,36.33,6,64.43,45.03,NA,44.82,51.36,7,44.92,36.65,59.43,43.29,921,1081,1105,943,48.11,2,50.87,47.85,1,867,38.93,4,NA,37.18,3,50.42,1
1059,1,48,8,3,0,4485,50.45,2,53.55,609,NA,70.23,1436,702,2135,825,1302,1732,1,0,2,1632,0,43.83,NA,2694,36.22,3,36.28,39.16,NA,51.47,52.83,4,66.09,55.2,47.64,36.16,1157,1087,NA,2085,57.59,1,50.59,56.92,0,1360,50.61,4,NA,40.67,3,39.5,0
1060,0,33,17,6,1,1717,34.37,7,39.25,2071,0,33.47,701,NA,602,855,1507,936,0,NA,NA,840,0,51.55,0,429,40.35,2,49.27,38.99,46.98,49.65,39.78,NA,24.86,42.56,34.87,60.92,2213,2345,2069,2956,56.43,2,57.03,40.91,1,783,22.34,6,1,34.12,1,50.73,1
1061,0,54,13,5,0,5866,58.43,1,55.78,3474,1,54.13,692,1503,1220,1369,734,745,1,1,4,1561,0,60.93,1,1400,NA,3,64.96,51.2,45.31,42.43,66.75,6,54.29,42.4,37.74,NA,1378,1245,NA,2211,59.48,5,52.46,71.69,1,4092,NA,0,0,NA,5,58.65,0
1062,1,38,9,5,0,2365,39.18,5,46.15,1630,1,47.74,NA,1641,671,1420,1766,2118,0,1,5,1661,0,56.12,1,4172,65.01,NA,49.86,50.68,43.15,53.25,61.66,3,52.9,32.31,57.28,NA,1838,2157,1126,1477,60.49,NA,39.55,58.52,0,621,45.62,3,0,28.49,3,51.54,NA
1063,0,24,5,2,1,1314,55.75,6,59.12,904,0,45.33,1462,957,1249,685,749,1761,0,1,4,2654,0,76.21,0,NA,NA,2,55.64,43.83,45.48,62.7,62.35,3,75.06,71.93,50.82,58.14,2125,981,NA,2631,46.17,5,52.99,50.62,0,1532,61.37,4,NA,43.8,1,44.72,NA
1064,1,39,9,3,0,1851,58.2,0,39.38,2699,1,53.24,2696,4225,2251,1043,1449,2808,0,1,3,559,0,45.66,1,1694,53.27,4,51.52,35.78,56.66,37.8,50.45,3,56.75,32.68,54.92,48.91,1832,1373,1852,1488,51.53,5,53.86,70.39,1,822,52.97,6,1,46.18,2,NA,1
1065,1,36,15,9,1,4123,53.15,4,45.49,793,0,NA,1505,3406,2263,1261,NA,1701,0,0,4,1061,1,58.83,0,NA,58.38,3,43.37,30.7,61.17,53.57,NA,0,52.58,50.78,60.12,53.36,1406,1447,1249,1843,63.66,2,46.73,66.1,NA,2795,70.8,NA,0,64.89,3,62.49,0
1066,0,74,5,5,1,1626,52.34,5,40.75,609,0,56.83,626,538,659,1304,677,1859,1,1,4,NA,1,55.55,1,1870,54.85,4,NA,61.12,53.45,57.04,44.41,1,NA,39.89,44.91,58.65,4131,2337,3310,1869,50.04,4,49.08,66.54,0,1587,49.17,0,0,51.47,6,NA,NA
1067,1,28,11,4,1,5386,NA,2,59.55,1095,0,NA,1436,4824,1417,2118,5418,1744,NA,0,6,3445,0,51.62,0,1320,61.01,4,49.45,53.76,51.56,39.66,50.75,5,58.41,44.91,46.24,54.31,1871,1243,1271,1951,51.18,4,71.39,49.23,1,579,52.94,4,1,50.25,0,40.44,NA
1068,1,55,6,5,1,2048,68.5,2,48.37,1227,1,46.79,928,525,1427,2149,839,764,0,1,2,1679,1,65.64,0,1693,55.53,4,54.76,53.5,NA,56.1,29.4,4,36.12,47.82,49.69,38.32,1105,NA,NA,545,25.17,1,34.75,60.43,1,2501,46.75,2,0,78.51,4,64.96,1
1069,0,43,13,5,0,4463,61.07,2,51.86,696,1,51.05,2659,3112,2653,2242,1557,NA,1,0,6,2325,1,68,NA,2826,40.84,1,32.48,60.77,54.82,NA,NA,1,NA,43.57,51.73,36.55,1184,1169,NA,1790,50.03,5,70.11,56.25,0,982,33.21,6,0,32.1,NA,32.78,0
1070,1,44,3,5,0,1132,60.85,1,39.68,630,0,NA,537,NA,1066,2310,NA,1368,1,1,2,2446,0,65.84,1,1720,52.94,6,57.85,43.36,37.97,53.36,54.95,0,57.82,53.6,49.17,61.38,2820,1946,2183,NA,61.05,NA,57,42.53,0,1227,48.18,4,NA,47.85,1,46.94,1
1071,0,58,3,5,0,3045,43.32,1,51.15,1364,NA,54.74,1011,1160,677,441,1405,1087,1,1,6,905,0,51.99,1,3192,40.58,6,34.61,42.4,42.99,56.19,26.88,6,31.88,56.86,50.28,47.62,1257,1281,1119,1209,48.25,5,66.66,NA,0,865,51.42,2,0,NA,1,53.32,NA
1072,1,44,8,3,0,1669,41.01,4,65.01,776,0,46.71,1660,1221,1926,NA,1505,3329,1,0,3,1509,1,54.46,1,1151,50.62,1,50.12,53.66,66.06,31.35,46.3,4,70.94,50.68,29.53,47.01,2938,1531,2166,2075,NA,5,40.98,41.36,0,1744,51.61,3,1,71.21,1,54.4,0
1073,0,50,6,4,1,1004,47.71,3,32.47,1948,1,39.22,869,942,2173,845,536,684,0,1,1,787,0,43.81,0,1629,51.8,3,50.26,48.69,39.46,59.83,32.9,2,33.89,52.97,39.3,58.13,1091,1581,NA,957,45.07,4,NA,38.22,0,918,51.65,4,0,50.8,4,47.97,NA
1074,1,54,6,3,0,1506,47.3,3,51.82,NA,0,41.01,1227,1176,734,3952,2222,2879,0,0,4,NA,1,59.24,1,NA,50.88,0,66.72,81.29,45.85,57.59,56.8,3,67.5,60.29,63.51,59.31,2640,2372,2659,2589,NA,3,53.06,38.89,0,NA,50.79,3,0,53.26,3,38.45,1
1075,0,61,6,2,1,2802,55.13,2,56.58,984,1,52.92,1839,738,1851,2492,1389,2021,0,NA,2,NA,1,50.09,1,780,43.32,0,67.21,52.48,53.79,63.68,52.14,4,33.35,57.52,34.13,53.95,1227,1131,827,884,41.56,5,30.11,51.01,1,1001,42.52,NA,1,35.55,3,30.31,1
1076,0,33,5,1,0,2174,46.06,4,59.79,747,1,NA,436,698,632,1296,779,2915,NA,1,4,1751,0,45.44,1,1529,70.08,6,54.13,47.82,55.77,46.63,49.72,5,49.64,43.05,47.59,54.58,761,882,1531,842,NA,2,61.2,45.56,1,575,44.59,2,NA,44.35,3,NA,0
1077,0,61,8,5,1,1187,43.78,2,62.45,2193,1,59.49,NA,542,1573,768,971,2169,1,1,3,512,0,45.61,1,815,42.43,2,67.67,58.48,39.6,63.11,50.5,2,NA,47.85,60.59,67.18,2652,2693,2597,4260,40.54,3,41.17,41.83,0,822,46.57,2,0,52.5,NA,64.79,0
1078,0,50,4,3,1,816,57.75,2,53.09,3215,0,NA,1439,1605,805,570,1045,NA,0,0,NA,NA,0,46.26,1,2598,52.02,3,52.47,41.33,43.29,NA,60.79,NA,40.73,34.75,NA,49.18,638,531,446,1010,48.44,0,37.35,42.37,0,1712,30.5,4,0,45.35,2,41.08,NA
1079,0,22,11,6,1,1560,50.49,4,48.59,1060,1,57.76,1670,1551,777,462,1059,1624,0,1,2,1174,0,52.47,0,924,54.94,0,68.19,47.98,70.18,NA,62.38,1,33.45,46.05,NA,37.32,1808,1568,NA,1755,45.5,3,42.94,41.2,1,1295,41.31,3,1,57.42,3,46.69,1
1080,1,61,4,3,0,1376,31.43,2,50.54,1106,0,33.91,1539,1068,3033,2049,1392,1937,0,0,3,660,1,37.29,NA,428,47.25,5,42.91,62.68,51.54,48.98,41.89,4,43.01,32.63,44.05,27.43,NA,655,1130,662,NA,4,53.29,58.32,0,1720,50.9,2,1,52.66,3,49.29,1
1081,0,22,9,4,0,1279,NA,3,46.42,6007,0,NA,1716,853,1302,946,620,559,0,0,0,472,NA,38.89,0,642,61.33,5,35.27,59.62,43.79,57.26,NA,2,52.21,60.21,50.05,NA,1366,1462,NA,803,62.33,0,48.02,30.29,0,479,45.21,NA,1,NA,3,43.55,0
1082,0,41,8,3,0,1175,47.25,3,43.61,688,0,NA,602,1397,702,1455,863,NA,0,0,0,559,0,29.74,0,1045,NA,4,34.13,48.4,36.01,38.81,60.14,2,49.86,42.75,52.87,40.86,1731,1252,1156,NA,54.04,4,41.61,46.37,1,942,NA,4,0,50.5,3,44.11,1
1083,0,65,4,2,1,723,54.51,4,53.19,1639,0,45.42,2104,701,1593,287,1088,1442,1,NA,3,1281,1,45.98,NA,2266,59.45,1,54.75,64.21,53.54,49.32,NA,3,30.24,43.83,61.21,NA,1409,1143,NA,955,30.16,3,40.04,49.97,1,493,29.69,3,0,45.02,2,32.24,0
1084,0,60,14,2,1,3642,50.55,2,67.05,3185,0,56.72,1234,3466,1149,4624,1679,4865,0,NA,2,1646,NA,57.2,1,1213,NA,2,39.47,59.15,47.45,45.46,55.46,6,54.01,58.49,47.09,53.83,1065,NA,1149,1198,34.25,3,63.05,NA,NA,1867,55.21,2,1,57.96,3,50.32,NA
1085,1,26,6,8,1,6003,NA,2,60.07,867,1,35.48,5616,2640,2535,3104,3105,519,1,0,6,820,0,61.65,NA,2175,50.93,5,49.28,64.67,NA,NA,67.78,3,49.04,67.57,58.49,35.91,1175,1404,2804,2305,58.72,3,56.31,56.52,0,1495,38.17,3,NA,44.86,4,NA,0
1086,0,41,7,2,1,4325,51.99,4,47.85,467,0,39.06,1314,946,2739,638,NA,2216,0,NA,4,NA,1,40.15,0,1718,44.51,2,39.72,49.24,45.87,NA,NA,1,46.04,59.93,64.2,65.98,790,934,858,904,59.49,5,68.43,64.08,0,1102,59.9,2,NA,NA,2,54.33,1
1087,1,63,6,5,0,2008,52.81,5,40.22,1369,0,26.37,2493,1931,909,880,1028,NA,NA,0,2,1190,1,51.46,1,833,56.69,2,NA,61.57,35.94,NA,NA,3,60.34,37.14,51.81,58.62,736,1022,1408,1365,NA,2,60.18,64.96,0,1073,51.31,2,1,31.07,4,53.39,1
1088,1,64,5,5,1,4625,NA,NA,53.76,2601,1,55.5,3323,855,2168,3266,1952,3874,1,1,6,NA,0,72.3,1,3647,64.25,2,40.35,56.69,NA,63.4,51.7,3,NA,42.7,42.95,48.53,1248,1414,NA,1656,61.42,NA,44.29,72.38,1,3245,74.58,0,0,57.25,6,84.71,1
1089,0,44,8,8,0,777,45.71,5,53.94,710,NA,43.95,1399,1384,805,592,1272,1876,0,0,4,1939,1,39.6,NA,1097,49.68,5,54.97,34.97,62.94,38.26,59.32,NA,51.09,67.53,47.27,51.41,392,603,425,537,41.78,2,49.8,50.48,1,1828,56.44,5,0,61.73,3,46.72,0
1090,0,59,3,13,1,1822,40.92,1,55.5,1205,0,41.86,1029,1709,830,2436,1599,906,0,1,1,NA,0,66.45,0,4137,68.36,3,65.18,60.57,NA,33.01,45.03,0,44.07,60.33,37.59,65.16,1075,749,926,557,38.27,2,43.42,52.01,1,944,54.21,NA,1,NA,3,56.73,1
1091,0,35,7,4,1,1823,NA,0,60.72,2315,1,47.22,1294,1886,1637,1818,865,640,1,1,3,1143,0,47.29,0,2148,NA,4,NA,45.14,43.33,41.95,64.31,4,71.2,32.99,51.01,46.71,NA,886,NA,NA,57.99,4,41.71,39.97,1,1220,50.05,5,1,29.97,0,25.65,0
1092,1,30,8,4,0,1408,62.07,3,57.24,976,1,NA,463,1385,1060,470,1072,1586,0,NA,1,1523,1,54.76,1,800,54.33,0,53.44,50.3,52.78,45.25,NA,2,54.05,45.39,54.56,54.97,1391,1715,1059,617,19.59,3,54.72,NA,0,1057,47.88,5,NA,NA,2,48.78,1
1093,1,56,7,6,1,591,53.05,2,29.41,354,1,49.15,890,632,847,775,3374,1290,1,0,3,713,1,38.52,NA,1623,38.02,5,58.39,58.79,53.86,62.33,44.62,6,NA,76.46,56.41,68.49,2137,2638,1004,3940,56.55,5,NA,44.65,0,701,46.92,5,0,48.92,3,51.86,NA
1094,1,24,3,7,1,1420,NA,4,44.92,1815,0,53.66,1112,1423,1274,1440,1011,266,0,0,NA,624,1,30.97,1,632,NA,3,49.06,44.78,46.72,54.57,44.39,5,43.09,NA,55.15,79.77,1519,1513,2282,1453,52.79,1,44.01,55.37,0,2512,33.55,3,1,59.69,5,41.46,0
1095,0,38,5,2,1,1702,34.95,4,51.73,2454,1,65.02,1565,1335,406,623,759,365,1,0,4,960,0,49.23,1,1389,40.93,0,61.23,62.3,63.47,45.63,46.65,2,47.23,62.07,36.08,49.92,525,1343,561,1083,43.38,2,42.22,21.89,0,743,NA,6,0,43.24,0,48.93,NA
1096,1,18,9,1,1,1991,NA,3,NA,484,0,48.91,NA,1022,1818,968,3195,1834,1,1,4,1950,0,NA,0,1045,39.43,4,54.56,70.7,45.16,39.52,61.12,2,49.14,NA,43.27,40.24,1627,NA,583,549,36.64,2,46.58,60.44,NA,1867,56.78,3,0,58.15,4,51.29,0
1097,1,44,9,7,0,2162,53.39,NA,27.85,1811,0,62.08,NA,285,1160,1602,1881,NA,1,0,2,651,0,28.55,1,880,43.2,1,57.99,52.72,63.41,58.7,52.35,5,52.65,75.02,50.28,76.42,NA,NA,1842,NA,38.75,5,48.65,36.06,1,562,45.42,4,1,NA,2,39.36,1
1098,0,18,6,3,0,829,35.79,4,43.14,739,0,40.85,457,547,686,906,1341,NA,1,NA,4,754,1,51.95,0,728,NA,NA,54.48,53.41,46.61,48.16,42.34,4,65.54,NA,50.79,55.98,891,795,622,1002,47.43,3,48.28,52.24,1,718,51.95,6,0,43.89,4,42.57,0
1099,0,36,12,5,1,2250,54.9,3,53.18,1520,1,34.12,1461,826,1334,1369,969,NA,1,0,4,384,0,55.09,0,1449,50.58,3,60.6,48.93,37.8,53.97,69.55,2,53.57,64.98,38.79,NA,1505,1849,1377,1600,46.56,3,NA,NA,1,1636,68.76,0,1,63.2,4,56.86,1
1100,1,52,3,9,1,894,45.33,NA,42.91,759,0,40.03,1380,683,1291,839,728,1231,1,1,5,788,1,45.05,1,1310,61.49,3,52.72,48.75,69.94,48.95,42.82,NA,47.22,63.11,45.37,NA,694,1412,1330,873,45.59,4,51.89,29.95,0,895,37.78,NA,1,47.43,0,13.79,0
1101,0,23,9,2,1,3452,73.2,2,62.2,1937,1,56.29,NA,1354,NA,1571,1592,1324,1,0,3,1750,0,NA,1,905,59.91,2,49.61,53.99,46.43,39.54,51.13,2,37.24,60.69,50.79,49.1,2975,3085,NA,6132,64.6,1,66.41,NA,0,NA,70.85,2,NA,45.72,3,54.94,1
1102,0,37,9,9,1,998,NA,1,47.61,984,0,57,455,1075,629,1245,526,1625,NA,0,3,2030,1,51,0,1692,54.31,3,42.47,48.72,36.64,52.53,31.36,5,39.63,52.71,44.41,64.26,1913,2004,1429,1272,45.7,3,41.44,49.02,0,NA,56.84,NA,0,33.78,1,41.46,0
1103,0,50,10,3,1,4901,54.36,0,65.67,1407,1,68.45,1908,1794,969,2797,1216,504,1,0,NA,1082,0,52.61,0,1193,NA,6,45.76,55.96,69.13,49.67,51.69,NA,41.91,NA,52.33,40.35,809,634,653,414,43.7,2,43.28,76.65,0,2162,49.89,1,1,58.32,3,NA,0
1104,0,36,7,3,0,3253,NA,3,54.14,694,NA,53.64,6994,2228,NA,1044,1605,531,1,NA,2,NA,0,41.14,0,868,NA,3,60.99,45.55,NA,45.25,31.93,6,51.51,NA,44.82,39.74,516,1092,NA,649,61.73,3,45.1,45.43,0,771,36.84,1,0,50.63,4,41.67,0
1105,0,56,4,3,1,2067,NA,0,48.31,1174,0,54.13,1154,1746,2479,610,1813,NA,0,NA,4,1697,1,68.81,0,NA,19.98,4,55.47,45.92,32.67,39.94,51.71,6,50.97,46.66,50.93,48.09,976,1377,NA,1555,63.96,2,50.52,NA,1,1647,67.88,2,1,42.69,3,NA,1
1106,0,44,12,6,1,726,54.99,4,NA,1322,0,36,700,1664,909,1516,1382,1938,NA,0,NA,1461,0,55.39,1,640,64.54,5,NA,49.89,48.14,43.72,58.34,3,41.19,50.57,49.01,42.35,686,323,489,482,48.48,2,NA,39.06,1,464,36.18,5,0,44.18,1,51.29,0
1107,1,27,8,6,1,2371,46.39,1,30.39,3070,0,37.53,2417,2731,1107,2524,1546,1073,1,1,3,NA,1,42.49,0,3253,42.73,1,44.97,58.12,41.14,60.43,54.69,4,27.52,52.39,31.13,48.07,828,1156,2002,871,58.2,2,55.79,NA,1,408,54.84,0,0,48.75,3,47.96,0
1108,0,30,13,6,0,1405,44.77,4,41.79,1887,0,41.01,1835,3691,3382,1432,2619,NA,1,0,3,1570,0,56.23,1,NA,44.96,4,25.7,61.88,43.75,45.63,52.04,NA,47.1,51.78,41.27,35.71,877,494,478,482,29.5,3,49.29,45.18,1,1116,42.64,3,1,49.48,3,37.21,NA
1109,1,42,6,1,1,1143,32.25,2,39.98,793,0,51.53,736,1109,2697,784,1310,424,0,0,0,NA,0,NA,NA,NA,46.59,6,NA,64.63,50.06,32.65,NA,2,39.56,52.33,38.84,36.36,4149,2333,NA,2626,38.83,1,44.1,48.01,0,498,49.09,6,1,46.76,3,47.99,0
1110,0,38,6,4,1,3263,50.23,2,45.94,502,0,32.34,1507,NA,2048,1680,991,1988,NA,0,4,1755,0,40.04,1,NA,44.25,3,NA,42.04,65.66,NA,46.17,2,36.44,59.65,58.72,49.23,2313,1968,1909,2242,43.73,2,44.7,NA,0,1557,34.19,3,1,76.09,4,61.21,1
1111,1,53,11,6,1,2065,48.92,4,37.73,1068,0,50.77,2266,1237,1317,2706,1215,NA,1,0,5,1788,1,51.47,1,2478,49.67,3,50.22,64.02,41.97,52.73,34.75,3,49.16,37.88,34.85,42.07,2236,1851,1795,1392,49.58,2,58.12,51.31,0,1666,32.36,NA,1,NA,1,40.06,1
1112,0,40,12,1,0,3552,50.13,6,53.63,1952,NA,64.15,694,833,474,704,871,3163,1,0,1,1785,1,NA,1,1433,35.19,2,47.04,61.7,54.64,61.65,50.58,2,46.6,56.14,51.69,61.79,1854,1252,1814,2719,50.19,3,NA,60.33,0,NA,40.4,3,NA,55.07,4,45.43,0
1113,0,40,9,6,1,1172,38.58,6,28.29,2108,1,45.81,1451,859,NA,527,742,577,0,0,2,1674,1,59.18,1,NA,60.69,3,59.18,66.38,NA,38.92,55.46,4,56.98,51.02,60.23,67.47,NA,920,NA,804,45.52,2,44.32,NA,0,400,47.38,6,1,48.31,3,54.54,0
1114,0,32,11,6,0,2364,57.61,3,46.87,1301,NA,52.93,3128,3634,2281,753,3657,NA,1,1,4,2287,1,43.3,0,1387,61.4,4,NA,28.33,54.2,55.39,NA,NA,45.19,43.68,42.09,63.07,2347,1469,1362,1138,51.37,1,24.33,50.53,NA,2009,43.6,3,1,44.94,4,56.24,NA
1115,1,33,8,2,0,1506,61.6,1,56.83,3778,1,64,3513,2641,957,3484,2208,1659,1,NA,NA,1587,1,62.03,1,2670,55.97,4,40.19,46.01,61.12,62.7,41.68,3,38.13,29.91,58.8,69.23,1071,2948,2608,1584,NA,6,45.6,71.52,1,2567,62.93,2,0,62.92,4,NA,0
1116,1,37,9,3,0,2654,37.8,0,40,950,0,45.92,980,2684,2950,1366,1280,1768,1,0,1,1076,NA,42.39,0,1054,45.1,3,NA,48.13,41.69,71.66,57.03,3,56.65,42.39,50.16,58.53,1186,1161,1194,1210,51.18,4,76.65,41.76,1,879,35.53,3,1,NA,2,44.76,NA
1117,0,48,8,3,1,1683,34.83,NA,61.24,1576,NA,50.06,NA,736,1111,1636,1055,1174,0,1,1,NA,1,51.55,1,1301,NA,1,59.58,57.9,42.38,38.18,45.07,3,43.08,43.6,58.19,NA,1419,1896,2156,2129,69.81,3,69.65,NA,0,586,69.29,2,1,65.23,3,NA,1
1118,0,40,15,3,1,7917,59.46,5,44.02,1074,1,42.17,674,1097,1324,1311,879,1902,0,1,4,3200,0,NA,1,3766,41.9,NA,41.3,61.08,47.08,47.54,48,5,46.85,57.76,42.68,53.67,1528,3223,3252,2355,52.01,4,51.6,54.21,1,1911,62.35,0,0,43.58,7,53.21,1
1119,1,18,12,3,1,3137,51.28,6,64.74,867,1,49.28,871,2024,NA,1437,NA,838,0,1,6,1941,1,42.32,NA,781,NA,4,62.47,61.15,43.07,48.28,55.98,5,65.54,58.87,53.62,58.24,1113,663,1263,946,68.47,4,64.71,35.17,0,2777,41.91,NA,NA,31.62,3,44.31,0
